ResponseID,qid,question,subq_id,subq_label,response,subjCode,no_content
R_3L783jUrynuU4W0,,,diff.3.41.,Geometry-Chirality-2 (41),opposite,gvi_engDescr_129,0
R_1It8Ou5UAdG2WKl,,,diff.3.41.,Geometry-Chirality-2 (41),circle faces left instead of right,gvi_engDescr_133,0
R_2zOzGSlpICiYQ9A,,,diff.4.41.,Geometry-Chirality-2 (41),The big black circle is facing left,gvi_engDescr_114,0
R_W1LMT2IoWTlQ8sp,,,diff.4.41.,Geometry-Chirality-2 (41),dot pointing left,gvi_engDescr_117,0
R_2dtMh5g2OfCmCBi,,,diff.4.41.,Geometry-Chirality-2 (41),mirror direction,gvi_engDescr_120,0
R_3EijZNnFAKg7vFf,,,diff.4.41.,Geometry-Chirality-2 (41),Facing other direction,gvi_engDescr_122,0
R_2pQMB1AiUu3SvUA,,,diff.4.41.,Geometry-Chirality-2 (41),circle on left of line,gvi_engDescr_126,0
R_1FwRtnjOPXLOav2,,,diff.4.41.,Geometry-Chirality-2 (41),position of black spot,gvi_engDescr_131,0
R_3oGjriM8RtbiaLX,,,diff.1.42.,Geometry-Chirality-3 (42),it faces the wrong side,gvi_engDescr_106,0
R_2AMXEuLmrSSErpc,,,diff.1.42.,Geometry-Chirality-3 (42),Two short lines on opposite side of longer line,gvi_engDescr_113,0
R_bO6zhS2LPMenbbj,,,diff.1.42.,Geometry-Chirality-3 (42),image is flipped,gvi_engDescr_119,0
R_1jjIkCmmHGItkRM,,,diff.1.42.,Geometry-Chirality-3 (42),Reflected image,gvi_engDescr_123,0
R_yCn5gKcjZR9k6lj,,,diff.1.42.,Geometry-Chirality-3 (42),short lines facing left,gvi_engDescr_128,0
R_Re2WkM0GOcEF54d,,,diff.1.42.,Geometry-Chirality-3 (42),Facing different direction,gvi_engDescr_132,0
R_2fBaNefS4WQ4aSv,,,diff.2.42.,Geometry-Chirality-3 (42),different orientation,gvi_engDescr_112,0
R_ZgvtPxJ1brQuX97,,,diff.2.42.,Geometry-Chirality-3 (42),two horizontal lines not rightward of vertical line,gvi_engDescr_118,0
R_1Fmmct8CS7tA9kg,,,diff.2.42.,Geometry-Chirality-3 (42),backwards,gvi_engDescr_124,0
R_VLjMzvo3e3k8kmd,,,diff.2.42.,Geometry-Chirality-3 (42),Different direction,gvi_engDescr_127,0
R_3hFwSdB8peLNVpe,,,diff.2.42.,Geometry-Chirality-3 (42),lines on left side of vertical line,gvi_engDescr_130,0
R_2PBBUv1gTdHRAqC,,,diff.3.42.,Geometry-Chirality-3 (42),Shape,gvi_engDescr_115,0
R_dpcUXRyEFMpmos9,,,diff.3.42.,Geometry-Chirality-3 (42),facing a different way,gvi_engDescr_116,0
R_1lh6k6dMrUeAQpm,,,diff.3.42.,Geometry-Chirality-3 (42),Parallel lines on the left side,gvi_engDescr_121,0
R_sFPYvdhUYOnThHH,,,diff.3.42.,Geometry-Chirality-3 (42),to the left,gvi_engDescr_125,0
R_3L783jUrynuU4W0,,,diff.3.42.,Geometry-Chirality-3 (42),different direction,gvi_engDescr_129,0
R_1It8Ou5UAdG2WKl,,,diff.3.42.,Geometry-Chirality-3 (42),"branches point left, not right",gvi_engDescr_133,0
R_WeqC6wn9PQHTx0l,,,diff.4.42.,Geometry-Chirality-3 (42),facing opposite direction,gvi_engDescr_109,0
R_2zOzGSlpICiYQ9A,,,diff.4.42.,Geometry-Chirality-3 (42),The f is facing the left instead of the right,gvi_engDescr_114,0
R_W1LMT2IoWTlQ8sp,,,diff.4.42.,Geometry-Chirality-3 (42),its lines pointing left,gvi_engDescr_117,0
R_2dtMh5g2OfCmCBi,,,diff.4.42.,Geometry-Chirality-3 (42),Mirror image of the others,gvi_engDescr_120,0
R_3EijZNnFAKg7vFf,,,diff.4.42.,Geometry-Chirality-3 (42),Not sure,gvi_engDescr_122,1
R_2pQMB1AiUu3SvUA,,,diff.4.42.,Geometry-Chirality-3 (42),lines are on left,gvi_engDescr_126,0
R_1FwRtnjOPXLOav2,,,diff.4.42.,Geometry-Chirality-3 (42),direction,gvi_engDescr_131,0
R_u9u5pZ5FaiGrzdn,,,diff.1.43.,Series-Arithmetic (43),distance between dots are not equal,oddOneOut_103,0
R_2AMXEuLmrSSErpc,,,diff.1.43.,Series-Arithmetic (43),There is a space between the 3rd and 4th dot.,gvi_engDescr_113,0
R_bO6zhS2LPMenbbj,,,diff.1.43.,Series-Arithmetic (43),unevenly spread,gvi_engDescr_119,0
R_1jjIkCmmHGItkRM,,,diff.1.43.,Series-Arithmetic (43),Dots not equal distances apart,gvi_engDescr_123,0
R_yCn5gKcjZR9k6lj,,,diff.1.43.,Series-Arithmetic (43),Dot further away,gvi_engDescr_128,0
R_Re2WkM0GOcEF54d,,,diff.1.43.,Series-Arithmetic (43),1 dot is seperated,gvi_engDescr_132,0
R_2fBaNefS4WQ4aSv,,,diff.2.43.,Series-Arithmetic (43),the ratio of  distance is larger,gvi_engDescr_112,0
R_ZgvtPxJ1brQuX97,,,diff.2.43.,Series-Arithmetic (43),gaps between dots not evenly spaced,gvi_engDescr_118,0
R_1Fmmct8CS7tA9kg,,,diff.2.43.,Series-Arithmetic (43),dots are too spaced,gvi_engDescr_124,0
R_VLjMzvo3e3k8kmd,,,diff.2.43.,Series-Arithmetic (43),Different spacing,gvi_engDescr_127,0
R_3hFwSdB8peLNVpe,,,diff.2.43.,Series-Arithmetic (43),dots not equally spaced,gvi_engDescr_130,0
R_3QDX3HP0yiiNzmE,,,diff.3.43.,Series-Arithmetic (43),Different distance among dots,gvi_engDescr_105,0
R_2PBBUv1gTdHRAqC,,,diff.3.43.,Series-Arithmetic (43),Pattern,gvi_engDescr_115,0
R_dpcUXRyEFMpmos9,,,diff.3.43.,Series-Arithmetic (43),spaces not equal,gvi_engDescr_116,0
R_1lh6k6dMrUeAQpm,,,diff.3.43.,Series-Arithmetic (43),Unequal distance between dots,gvi_engDescr_121,0
R_sFPYvdhUYOnThHH,,,diff.3.43.,Series-Arithmetic (43),don't have equal distance between each two points,gvi_engDescr_125,0
R_3L783jUrynuU4W0,,,diff.3.43.,Series-Arithmetic (43),one dot distant from others,gvi_engDescr_129,0
R_1It8Ou5UAdG2WKl,,,diff.3.43.,Series-Arithmetic (43),"circles not equidistant, like others",gvi_engDescr_133,0
R_2zOzGSlpICiYQ9A,,,diff.4.43.,Series-Arithmetic (43),One black dot is separate from the rest,gvi_engDescr_114,0
R_W1LMT2IoWTlQ8sp,,,diff.4.43.,Series-Arithmetic (43),one of the dots is too far away,gvi_engDescr_117,0
R_2dtMh5g2OfCmCBi,,,diff.4.43.,Series-Arithmetic (43),Space between 3rd and 4th dot,gvi_engDescr_120,0
R_3EijZNnFAKg7vFf,,,diff.4.43.,Series-Arithmetic (43),The spaces between the dots are different,gvi_engDescr_122,0
R_2pQMB1AiUu3SvUA,,,diff.4.43.,Series-Arithmetic (43),"outlying dot, unlike others",gvi_engDescr_126,0
R_1FwRtnjOPXLOav2,,,diff.4.43.,Series-Arithmetic (43),distance,gvi_engDescr_131,0
R_u9u5pZ5FaiGrzdn,,,diff.1.44.,Geometry-Chirality-4 (44),different side of two parallel lines,oddOneOut_103,0
R_2AMXEuLmrSSErpc,,,diff.1.44.,Geometry-Chirality-4 (44),Two short lines are on opposite side of longer line.,gvi_engDescr_113,0
R_bO6zhS2LPMenbbj,,,diff.1.44.,Geometry-Chirality-4 (44),different orientation,gvi_engDescr_119,0
R_1jjIkCmmHGItkRM,,,diff.1.44.,Geometry-Chirality-4 (44),"Reflected image, not just rotated",gvi_engDescr_123,0
R_yCn5gKcjZR9k6lj,,,diff.1.44.,Geometry-Chirality-4 (44),rotation of shape,gvi_engDescr_128,0
R_Re2WkM0GOcEF54d,,,diff.1.44.,Geometry-Chirality-4 (44),Orientation,gvi_engDescr_132,0
R_2fBaNefS4WQ4aSv,,,diff.2.44.,Geometry-Chirality-4 (44),the line is on the left side of the =,gvi_engDescr_112,0
R_ZgvtPxJ1brQuX97,,,diff.2.44.,Geometry-Chirality-4 (44),"pointing clockwise, not counterclockwise",gvi_engDescr_118,0
R_1Fmmct8CS7tA9kg,,,diff.2.44.,Geometry-Chirality-4 (44),wasn't as goofy looking,gvi_engDescr_124,0
R_VLjMzvo3e3k8kmd,,,diff.2.44.,Geometry-Chirality-4 (44),Flipped over,gvi_engDescr_127,0
R_3hFwSdB8peLNVpe,,,diff.2.44.,Geometry-Chirality-4 (44),lines on right side of line not left,gvi_engDescr_130,0
R_3efub8ocXmZSrkp,,,diff.3.44.,Geometry-Chirality-4 (44),only shape facing that direction,gvi_engDescr_111,0
R_2PBBUv1gTdHRAqC,,,diff.3.44.,Geometry-Chirality-4 (44),direction,gvi_engDescr_115,0
R_dpcUXRyEFMpmos9,,,diff.3.44.,Geometry-Chirality-4 (44),tilting,gvi_engDescr_116,0
R_1lh6k6dMrUeAQpm,,,diff.3.44.,Geometry-Chirality-4 (44),Parallel lines appear on the right side,gvi_engDescr_121,0
R_sFPYvdhUYOnThHH,,,diff.3.44.,Geometry-Chirality-4 (44),the clockwise direction,gvi_engDescr_125,0
R_3L783jUrynuU4W0,,,diff.3.44.,Geometry-Chirality-4 (44),mirror reflection,gvi_engDescr_129,0
R_1It8Ou5UAdG2WKl,,,diff.3.44.,Geometry-Chirality-4 (44),only object with lines facing to right of main line,gvi_engDescr_133,0
R_2zOzGSlpICiYQ9A,,,diff.4.44.,Geometry-Chirality-4 (44),The line looks longer for the base of the f,gvi_engDescr_114,0
R_W1LMT2IoWTlQ8sp,,,diff.4.44.,Geometry-Chirality-4 (44),two short lines pointing right,gvi_engDescr_117,0
R_2dtMh5g2OfCmCBi,,,diff.4.44.,Geometry-Chirality-4 (44),mirror image of others,gvi_engDescr_120,0
R_3EijZNnFAKg7vFf,,,diff.4.44.,Geometry-Chirality-4 (44),Not sure,gvi_engDescr_122,1
R_2pQMB1AiUu3SvUA,,,diff.4.44.,Geometry-Chirality-4 (44),double line on right of line while on top,gvi_engDescr_126,0
R_1FwRtnjOPXLOav2,,,diff.4.44.,Geometry-Chirality-4 (44),position of F,gvi_engDescr_131,0
R_2AMXEuLmrSSErpc,,,diff.1.45.,Series-Geometric (45),Large space between 2nd and 3rd dot instead of 1st and 2nd,gvi_engDescr_113,0
R_bO6zhS2LPMenbbj,,,diff.1.45.,Series-Geometric (45),dots are evenly split,gvi_engDescr_119,0
R_1jjIkCmmHGItkRM,,,diff.1.45.,Series-Geometric (45),"Groups of two dots, rather than 3 and 1",gvi_engDescr_123,0
R_yCn5gKcjZR9k6lj,,,diff.1.45.,Series-Geometric (45),"2 dots are separated, not 1",gvi_engDescr_128,0
R_Re2WkM0GOcEF54d,,,diff.1.45.,Series-Geometric (45),Dot spacing 2-2,gvi_engDescr_132,0
R_2rOXJVSY5q9PQs5,,,diff.2.45.,Series-Geometric (45),Spacing of dots,gvi_engDescr_107,0
R_2fBaNefS4WQ4aSv,,,diff.2.45.,Series-Geometric (45),the distance between the middle two is larger,gvi_engDescr_112,0
R_ZgvtPxJ1brQuX97,,,diff.2.45.,Series-Geometric (45),gaps between dots not increasing in size,gvi_engDescr_118,0
R_1Fmmct8CS7tA9kg,,,diff.2.45.,Series-Geometric (45),dots are too far apart,gvi_engDescr_124,0
R_VLjMzvo3e3k8kmd,,,diff.2.45.,Series-Geometric (45),dots spaced differently,gvi_engDescr_127,0
R_3hFwSdB8peLNVpe,,,diff.2.45.,Series-Geometric (45),dots in pairs not 3 close and one far,gvi_engDescr_130,0
R_2PBBUv1gTdHRAqC,,,diff.3.45.,Series-Geometric (45),Pattern,gvi_engDescr_115,0
R_dpcUXRyEFMpmos9,,,diff.3.45.,Series-Geometric (45),the dot spacing is different,gvi_engDescr_116,0
R_1lh6k6dMrUeAQpm,,,diff.3.45.,Series-Geometric (45),Split with two dots on each side,gvi_engDescr_121,0
R_sFPYvdhUYOnThHH,,,diff.3.45.,Series-Geometric (45),not in the decreasing or increasing distance,gvi_engDescr_125,0
R_3L783jUrynuU4W0,,,diff.3.45.,Series-Geometric (45),two and two,gvi_engDescr_129,0
R_1It8Ou5UAdG2WKl,,,diff.3.45.,Series-Geometric (45),"mirror image, unlike others",gvi_engDescr_133,0
R_2zOzGSlpICiYQ9A,,,diff.4.45.,Series-Geometric (45),Space is between two dots. Two dots on each side instead of just one dot being separated,gvi_engDescr_114,0
R_W1LMT2IoWTlQ8sp,,,diff.4.45.,Series-Geometric (45),dots in 2/2 instead of 1/3,gvi_engDescr_117,0
R_2dtMh5g2OfCmCBi,,,diff.4.45.,Series-Geometric (45),Spread out differently,gvi_engDescr_120,0
R_3EijZNnFAKg7vFf,,,diff.4.45.,Series-Geometric (45),Spacing of dots is different,gvi_engDescr_122,0
R_2pQMB1AiUu3SvUA,,,diff.4.45.,Series-Geometric (45),almost symmetric,gvi_engDescr_126,0
R_1FwRtnjOPXLOav2,,,diff.4.45.,Series-Geometric (45),distance,gvi_engDescr_131,0
