subq_label,subjCode,response,response_noStopWords,count_wordsNounAdjAdvNum,count_wordsNounAdjAdvNum_noStop
Geometry-Chirality-1- (38),gvi_engDescr_119,flipped shape,flipped shape,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_123,"Facing other direction; reflected image, not just rotated",facing direction reflected image rotated,"8, 2, 1, 2, 0","5, 2, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_128,rotation of shape,rotation shape,"3, 2, 0, 0, 0","2, 2, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_132,Blob facing different direction,blob facing different direction,"4, 1, 1, 0, 0","4, 2, 1, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_112,the line is on the left side of the circle,line left side circle,"10, 3, 1, 0, 0","4, 2, 1, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_118,"circle is on right side of line (pointing clock-wise, not counter-clockwise)",circle right side line pointing clockwise counterclockwise,"11, 5, 1, 1, 0","7, 5, 1, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_124,different way of being faced,different way faced,"5, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_127,"Not a rotation, but a reflection",rotation reflection,"6, 2, 0, 1, 0","2, 2, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_130,unsure,unsure,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_105,Dots place relative to the line,dots place relative line,"6, 3, 0, 0, 0","4, 2, 1, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_115,Shape,shape,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_116,other shapes look curved,shapes look curved,"4, 1, 1, 0, 0","3, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_121,Black circle on the right side of line,black circle right side line,"8, 3, 1, 0, 0","5, 3, 2, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_125,the clockwise direction,clockwise direction,"3, 2, 0, 0, 0","2, 2, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_129,not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_133,incorrect,incorrect,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_114,Only one facing to the right,one facing right,"6, 2, 0, 1, 1","3, 2, 0, 0, 1"
Geometry-Chirality-1- (38),gvi_engDescr_117,dot pointing right not left,dot pointing right left,"5, 1, 0, 2, 0","4, 2, 1, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_120,Mirror image of the others,mirror image others,"5, 2, 0, 0, 0","3, 3, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_122,Not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_126,circle is on right side of line,circle right side line,"7, 3, 1, 0, 0","4, 3, 1, 0, 0"
Geometry-Chirality-1- (38),gvi_engDescr_131,position of round pot,position round pot,"4, 3, 0, 0, 0","3, 3, 0, 0, 0"
Geometry-Proportions (39),gvi_engDescr_113,Large size difference between triangles,large size difference triangles,"5, 3, 1, 0, 0","4, 3, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_119,little triangle very small,little triangle small,"4, 0, 3, 1, 0","3, 1, 2, 0, 0"
Geometry-Proportions (39),gvi_engDescr_123,Shapes have greater change in size,shapes greater change size,"6, 3, 1, 0, 0","4, 3, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_128,different placement of triangles,different placement triangles,"4, 2, 1, 0, 0","3, 2, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_132,Size variation,size variation,"2, 1, 0, 0, 1","2, 2, 0, 0, 0"
Geometry-Proportions (39),gvi_engDescr_112,the ratio between two triangles,ratio two triangles,"5, 2, 0, 0, 1","3, 2, 0, 0, 1"
Geometry-Proportions (39),gvi_engDescr_118,the smaller shape is decreased even more in proportion,smaller shape decreased even proportion,"9, 2, 1, 2, 0","5, 2, 1, 1, 0"
Geometry-Proportions (39),gvi_engDescr_124,does not flow as well,flow well,"5, 0, 0, 3, 0","2, 1, 0, 1, 0"
Geometry-Proportions (39),gvi_engDescr_127,Not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-Proportions (39),gvi_engDescr_130,unsure,unsure,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Proportions (39),gvi_engDescr_105,Magnitude,magnitude,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Proportions (39),gvi_engDescr_111,too small of a triangle,small triangle,"5, 1, 1, 1, 0","2, 1, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_115,Size,size,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Proportions (39),gvi_engDescr_116,the smaller triangle is a lot smaller than other ex.,smaller triangle lot smaller ex,"10, 3, 3, 0, 0","5, 3, 2, 0, 0"
Geometry-Proportions (39),gvi_engDescr_121,Size different greatly,size different greatly,"3, 0, 1, 1, 0","3, 1, 1, 1, 0"
Geometry-Proportions (39),gvi_engDescr_125,the difference is bigger,difference bigger,"4, 1, 1, 0, 0","2, 1, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_129,small to big,small big,"3, 0, 2, 0, 0","2, 0, 2, 0, 0"
Geometry-Proportions (39),gvi_engDescr_133,largest difference in size,largest difference size,"4, 2, 1, 0, 0","3, 2, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_114,The little triangle is much smaller than the big triangle,little triangle much smaller big triangle,"10, 2, 3, 1, 0","6, 2, 3, 1, 0"
Geometry-Proportions (39),gvi_engDescr_117,the size difference too obvious,size difference obvious,"5, 2, 1, 1, 0","3, 2, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_120,Big difference in shape of triangles,big difference shape triangles,"6, 3, 1, 0, 0","4, 3, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_122,Proportion is different from the others,proportion different others,"6, 2, 1, 0, 0","3, 2, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_126,triangle too small,triangle small,"3, 0, 1, 1, 0","2, 1, 1, 0, 0"
Geometry-Proportions (39),gvi_engDescr_131,shape,shape,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_113,Parallel lines,parallel lines,"2, 1, 0, 0, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_119,parallel lines,parallel lines,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_123,"Lines parallel, not angled",lines parallel angled,"4, 2, 0, 1, 0","3, 2, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_128,parallel not slanted lines,parallel slanted lines,"4, 1, 0, 2, 0","3, 1, 0, 1, 0"
Geometry-Parallels-2 (40),gvi_engDescr_132,Parallel lines,parallel lines,"2, 1, 0, 0, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_112,parallel,parallel,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_118,lines are parallel,lines parallel,"3, 1, 1, 0, 0","2, 2, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_124,to parallel,parallel,"2, 0, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_127,Lines are parallel,lines parallel,"3, 1, 1, 0, 0","2, 2, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_130,parallel,parallel,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_115,Parallel,parallel,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_116,only set of parallel lines,set parallel lines,"5, 2, 1, 1, 0","3, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_121,Parallel lines,parallel lines,"2, 1, 0, 0, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_125,parallel lines,parallel lines,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_129,parallel,parallel,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_133,only set of parallel lines,set parallel lines,"5, 2, 1, 1, 0","3, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_109,lines are parallel,lines parallel,"3, 1, 1, 0, 0","2, 2, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_114,Parallel lines,parallel lines,"2, 1, 0, 0, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_117,parallel not random,parallel random,"3, 0, 0, 2, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_120,Only parallel lines,parallel lines,"3, 1, 1, 1, 0","2, 1, 1, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_122,Lines are parallel and the others are not,lines parallel others,"8, 2, 1, 1, 0","3, 2, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_126,lines are parallel,lines parallel,"3, 1, 1, 0, 0","2, 2, 0, 0, 0"
Geometry-Parallels-2 (40),gvi_engDescr_131,parallel,parallel,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_113,Black circle on opposite side of line,black circle opposite side line,"7, 3, 1, 0, 0","5, 3, 2, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_119,flipped shape,flipped shape,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_123,Reflected image,reflected image,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_128,circle facing left,circle facing left,"3, 2, 0, 0, 0","3, 2, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_132,Facing different direction,facing different direction,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-2 (41),,note - next one is ... pointing to right,note next one pointing right,"9, 1, 1, 0, 0","5, 3, 0, 0, 1"
Geometry-Chirality-2 (41),gvi_engDescr_107,Shape is facing different direction,shape facing different direction,"5, 2, 1, 0, 0","4, 2, 1, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_112,the line is on the right side of the circle,line right side circle,"10, 3, 1, 0, 0","4, 3, 1, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_118,"pointing counter-clockwise, not clockwise",pointing counterclockwise clockwise,"4, 1, 0, 1, 0","3, 2, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_124,facing different way,facing different way,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_127,Flipped opposite direction,flipped opposite direction,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_130,dot on opposite side,dot opposite side,"4, 2, 1, 0, 0","3, 2, 1, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_115,Shape,shape,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_116,facing different direction,facing different direction,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_121,Circle of the left side,circle left side,"5, 2, 1, 0, 0","3, 2, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_125,dot to left,dot left,"3, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_129,opposite,opposite,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_133,circle faces left instead of right,circle faces left instead right,"6, 2, 0, 1, 0","5, 1, 1, 1, 0"
Geometry-Chirality-2 (41),gvi_engDescr_114,The big black circle is facing left,big black circle facing left,"7, 1, 3, 0, 0","5, 2, 2, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_117,dot pointing left,dot pointing left,"3, 2, 0, 0, 0","3, 2, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_120,mirror direction,mirror direction,"2, 2, 0, 0, 0","2, 2, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_122,Facing other direction,facing direction,"3, 1, 1, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_126,circle on left of line,circle left line,"5, 3, 0, 0, 0","3, 2, 0, 0, 0"
Geometry-Chirality-2 (41),gvi_engDescr_131,position of black spot,position black spot,"4, 2, 1, 0, 0","3, 2, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_106,it faces the wrong side,faces wrong side,"5, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_113,Two short lines on opposite side of longer line,two short lines opposite side longer line,"9, 3, 3, 0, 1","7, 2, 3, 1, 1"
Geometry-Chirality-3 (42),gvi_engDescr_119,image is flipped,image flipped,"3, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_123,Reflected image,reflected image,"2, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_128,short lines facing left,short lines facing left,"4, 1, 1, 0, 0","4, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_132,Facing different direction,facing different direction,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_112,different orientation,different orientation,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_118,two horizontal lines not rightward of vertical line,two horizontal lines rightward vertical line,"8, 2, 2, 2, 1","6, 2, 2, 1, 1"
Geometry-Chirality-3 (42),gvi_engDescr_124,backwards,backwards,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_127,Different direction,different direction,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_130,lines on left side of vertical line,lines left side vertical line,"7, 3, 2, 0, 0","5, 2, 2, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_115,Shape,shape,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_116,facing a different way,facing different way,"4, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_121,Parallel lines on the left side,parallel lines left side,"6, 2, 1, 0, 0","4, 2, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_125,to the left,left,"3, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_129,different direction,different direction,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_133,"branches point left, not right",branches point left right,"5, 2, 1, 1, 0","4, 2, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_109,facing opposite direction,facing opposite direction,"3, 1, 1, 0, 0","3, 1, 1, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_114,The f is facing the left instead of the right,f facing left instead right,"10, 2, 0, 1, 0","5, 1, 1, 1, 0"
Geometry-Chirality-3 (42),gvi_engDescr_117,its lines pointing left,lines pointing left,"4, 1, 0, 0, 0","3, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_120,Mirror image of the others,mirror image others,"5, 2, 0, 0, 0","3, 3, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_122,Not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_126,lines are on left,lines left,"4, 2, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-3 (42),gvi_engDescr_131,direction,direction,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Series-Arithmetic (43),oddOneOut_103,distance between dots are not equal,distance dots equal,"6, 2, 1, 1, 0","3, 2, 1, 0, 0"
Series-Arithmetic (43),gvi_engDescr_113,There is a space between the 3rd and 4th dot.,space 3rd 4th dot,"10, 2, 0, 0, 2","4, 2, 0, 0, 2"
Series-Arithmetic (43),gvi_engDescr_119,unevenly spread,unevenly spread,"2, 1, 0, 1, 0","2, 1, 0, 1, 0"
Series-Arithmetic (43),gvi_engDescr_123,Dots not equal distances apart,dots equal distances apart,"5, 1, 1, 2, 0","4, 2, 1, 1, 0"
Series-Arithmetic (43),gvi_engDescr_128,Dot further away,dot away,"3, 0, 0, 2, 0","2, 0, 0, 1, 0"
Series-Arithmetic (43),gvi_engDescr_132,1 dot is seperated,1 dot seperated,"4, 1, 0, 0, 1","3, 1, 0, 0, 1"
Series-Arithmetic (43),gvi_engDescr_112,the ratio of  distance is larger,ratio distance larger,"6, 2, 1, 0, 0","3, 2, 1, 0, 0"
Series-Arithmetic (43),gvi_engDescr_118,gaps between dots not evenly spaced,gaps dots evenly spaced,"6, 2, 0, 2, 0","4, 2, 0, 1, 0"
Series-Arithmetic (43),gvi_engDescr_124,dots are too spaced,dots spaced,"4, 1, 1, 1, 0","2, 1, 0, 0, 0"
Series-Arithmetic (43),gvi_engDescr_127,Different spacing,different spacing,"2, 1, 0, 0, 0","2, 1, 1, 0, 0"
Series-Arithmetic (43),gvi_engDescr_130,dots not equally spaced,dots equally spaced,"4, 1, 0, 2, 0","3, 1, 0, 1, 0"
Series-Arithmetic (43),gvi_engDescr_105,Different distance among dots,different distance among dots,"4, 2, 1, 0, 0","4, 2, 1, 0, 0"
Series-Arithmetic (43),gvi_engDescr_115,Pattern,pattern,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Series-Arithmetic (43),gvi_engDescr_116,spaces not equal,spaces equal,"3, 1, 1, 1, 0","2, 1, 1, 0, 0"
Series-Arithmetic (43),gvi_engDescr_121,Unequal distance between dots,unequal distance dots,"4, 2, 1, 0, 0","3, 2, 1, 0, 0"
Series-Arithmetic (43),gvi_engDescr_125,do not have equal distance between each two points,equal distance two points,"9, 2, 1, 1, 1","4, 2, 1, 0, 1"
Series-Arithmetic (43),gvi_engDescr_129,one dot distant from others,one dot distant others,"5, 3, 0, 0, 1","4, 3, 0, 0, 1"
Series-Arithmetic (43),gvi_engDescr_133,"circles not equidistant, like others",circles equidistant like others,"5, 2, 1, 1, 0","4, 2, 0, 0, 0"
Series-Arithmetic (43),gvi_engDescr_114,One black dot is separate from the rest,one black dot separate rest,"8, 2, 2, 0, 1","5, 2, 2, 0, 1"
Series-Arithmetic (43),gvi_engDescr_117,one of the dots is too far away,one dots far away,"8, 1, 0, 3, 1","4, 1, 0, 2, 1"
Series-Arithmetic (43),gvi_engDescr_120,Space between 3rd and 4th dot,space 3rd 4th dot,"6, 2, 0, 0, 2","4, 2, 0, 0, 2"
Series-Arithmetic (43),gvi_engDescr_122,The spaces between the dots are different,spaces dots different,"7, 2, 1, 0, 0","3, 2, 1, 0, 0"
Series-Arithmetic (43),gvi_engDescr_126,"outlying dot, unlike others",outlying dot unlike others,"4, 2, 0, 0, 0","4, 2, 0, 0, 0"
Series-Arithmetic (43),gvi_engDescr_131,distance,distance,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-4 (44),oddOneOut_103,different side of two parallel lines,different side two parallel lines,"6, 2, 2, 0, 1","5, 3, 1, 0, 1"
Geometry-Chirality-4 (44),gvi_engDescr_113,Two short lines are on opposite side of longer line.,two short lines opposite side longer line,"10, 3, 3, 0, 1","7, 2, 3, 1, 1"
Geometry-Chirality-4 (44),gvi_engDescr_119,different orientation,different orientation,"2, 1, 1, 0, 0","2, 1, 1, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_123,"Reflected image, not just rotated",reflected image rotated,"5, 1, 0, 2, 0","3, 1, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_128,rotation of shape,rotation shape,"3, 2, 0, 0, 0","2, 2, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_132,Orientation,orientation,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_112,the line is on the left side of the =,line left side,"10, 3, 1, 0, 0","3, 2, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_118,"pointing clockwise, not counterclockwise",pointing clockwise counterclockwise,"4, 1, 0, 1, 0","3, 2, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_124,was nor as goofy looking,goofy looking,"5, 1, 0, 0, 0","2, 1, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_127,Flipped over,flipped,"2, 0, 0, 0, 0","1, 0, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_130,lines on right side of line not left,lines right side line left,"8, 3, 1, 1, 0","5, 3, 1, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_111,only shape facing that direction,shape facing direction,"5, 2, 0, 1, 0","3, 2, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_115,direction,direction,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_116,tilting,tilting,"1, 0, 0, 0, 0","1, 0, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_121,Parallel lines appear on the right side,parallel lines appear right side,"7, 2, 1, 0, 0","5, 2, 2, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_125,the clockwise direction,clockwise direction,"3, 2, 0, 0, 0","2, 2, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_129,mirror reflection,mirror reflection,"2, 2, 0, 0, 0","2, 2, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_133,only object with lines facing to right of main line,object lines facing right main line,"10, 4, 1, 1, 0","6, 2, 2, 1, 0"
Geometry-Chirality-4 (44),gvi_engDescr_114,The line looks longer for the base of the f,line looks longer base f,"10, 3, 1, 0, 0","5, 3, 1, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_117,two short lines pointing right,two short lines pointing right,"5, 1, 1, 1, 1","5, 1, 1, 1, 1"
Geometry-Chirality-4 (44),gvi_engDescr_120,mirror image of others,mirror image others,"4, 3, 0, 0, 0","3, 3, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_122,Not sure,sure,"2, 0, 1, 1, 0","1, 1, 0, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_126,double line on right of line while on top,double line right line top,"9, 4, 1, 0, 0","5, 3, 2, 0, 0"
Geometry-Chirality-4 (44),gvi_engDescr_131,position of F,position f,"3, 1, 0, 0, 0","2, 2, 0, 0, 0"
Series-Geometric (45),gvi_engDescr_113,Large space between 2nd and 3rd dot instead of 1st and 2nd,large space 2nd 3rd dot instead 1st 2nd,"12, 2, 1, 1, 4","8, 2, 1, 1, 4"
Series-Geometric (45),gvi_engDescr_119,dots are evenly split,dots evenly split,"4, 2, 0, 1, 0","3, 1, 0, 1, 0"
Series-Geometric (45),gvi_engDescr_123,"Groups of two dots, rather than 3 and 1",groups two dots rather 3 1,"9, 2, 0, 1, 3","6, 2, 0, 1, 3"
Series-Geometric (45),gvi_engDescr_128,"2 dots are separated, not 1",2 dots separated 1,"6, 1, 0, 1, 2","4, 1, 0, 0, 2"
Series-Geometric (45),gvi_engDescr_132,Dot spacing 2-2,dot spacing 22,"3, 0, 1, 0, 0","3, 1, 0, 0, 1"
Series-Geometric (45),gvi_engDescr_107,Spacing of dots,spacing dots,"3, 1, 0, 0, 0","2, 1, 0, 0, 0"
Series-Geometric (45),gvi_engDescr_112,the distance between the middle two is larger,distance middle two larger,"8, 1, 2, 0, 1","4, 1, 1, 0, 2"
Series-Geometric (45),gvi_engDescr_118,gaps between dots not increasing in size,gaps dots increasing size,"7, 3, 0, 1, 0","4, 3, 0, 0, 0"
Series-Geometric (45),gvi_engDescr_124,dots are too far apart,dots far apart,"5, 1, 0, 3, 0","3, 1, 0, 2, 0"
Series-Geometric (45),gvi_engDescr_127,dots spaced differently,dots spaced differently,"3, 1, 0, 1, 0","3, 1, 0, 1, 0"
Series-Geometric (45),gvi_engDescr_130,dots in pairs not 3 close and one far,dots pairs 3 close one far,"9, 2, 1, 2, 2","6, 1, 1, 1, 2"
Series-Geometric (45),gvi_engDescr_115,Pattern,pattern,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
Series-Geometric (45),gvi_engDescr_116,the dot spacing is different,dot spacing different,"5, 2, 1, 0, 0","3, 1, 1, 0, 0"
Series-Geometric (45),gvi_engDescr_121,Split with two dots on each side,split two dots side,"7, 3, 0, 0, 1","4, 2, 0, 0, 1"
Series-Geometric (45),gvi_engDescr_125,not in the decreasing or increasing distance,decreasing increasing distance,"7, 2, 0, 1, 0","3, 1, 0, 0, 0"
Series-Geometric (45),gvi_engDescr_129,two and two,two two,"3, 0, 0, 0, 2","2, 0, 0, 0, 2"
Series-Geometric (45),gvi_engDescr_133,"mirror image, unlike others",mirror image unlike others,"4, 3, 0, 0, 0","4, 3, 0, 0, 0"
Series-Geometric (45),gvi_engDescr_114,Space is between two dots. Two dots on each side instead of just one dot being separated,space two dots two dots side instead one dot separated,"17, 5, 0, 2, 3","10, 4, 0, 2, 3"
Series-Geometric (45),gvi_engDescr_117,dots in 2/2 instead of 1/3,dots 22 instead 13,"6, 1, 0, 1, 2","4, 1, 0, 1, 2"
Series-Geometric (45),gvi_engDescr_120,Spread out differently,spread differently,"3, 0, 0, 2, 0","2, 1, 0, 1, 0"
Series-Geometric (45),gvi_engDescr_122,Spacing of dots is different,spacing dots different,"5, 1, 1, 0, 0","3, 1, 1, 0, 0"
Series-Geometric (45),gvi_engDescr_126,almost symmetric,almost symmetric,"2, 0, 1, 1, 0","2, 0, 1, 1, 0"
Series-Geometric (45),gvi_engDescr_131,distance,distance,"1, 1, 0, 0, 0","1, 1, 0, 0, 0"
